Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:57:21,2023-05-17 19:57:22,1.254s,PASSED
"D21 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:57:22,2023-05-17 19:57:23,1.241s,PASSED
println(D21),Chrome 113.0.0.0,,,2023-05-17 19:57:23,2023-05-17 19:57:23,0.000s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1), D21)",Chrome 113.0.0.0,,,2023-05-17 19:57:23,2023-05-17 19:57:23,0.053s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:23,2023-05-17 19:57:24,0.459s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:24,2023-05-17 19:57:24,0.479s,PASSED
"click(findTestObject(""Dept-User creation/input_AddOptional""))",Chrome 113.0.0.0,,,2023-05-17 19:57:24,2023-05-17 19:57:25,1.030s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:57:25,2023-05-17 19:57:26,0.969s,PASSED
"D22 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:57:26,2023-05-17 19:57:27,1.202s,PASSED
println(D22),Chrome 113.0.0.0,,,2023-05-17 19:57:27,2023-05-17 19:57:27,0.001s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2), D22)",Chrome 113.0.0.0,,,2023-05-17 19:57:27,2023-05-17 19:57:27,0.047s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:27,2023-05-17 19:57:28,0.438s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:28,2023-05-17 19:57:28,0.484s,PASSED
"click(findTestObject(""Dept-User creation/input_Add Next User""))",Chrome 113.0.0.0,,,2023-05-17 19:57:28,2023-05-17 19:57:29,1.032s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3))",Chrome 113.0.0.0,,,2023-05-17 19:57:29,2023-05-17 19:57:31,1.094s,PASSED
"D23 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:57:31,2023-05-17 19:57:32,1.286s,PASSED
println(D23),Chrome 113.0.0.0,,,2023-05-17 19:57:32,2023-05-17 19:57:32,0.001s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3), D23)",Chrome 113.0.0.0,,,2023-05-17 19:57:32,2023-05-17 19:57:32,0.035s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:32,2023-05-17 19:57:32,0.415s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:32,2023-05-17 19:57:33,0.445s,PASSED
"click(findTestObject(""Dept-User creation/input_Save SignOffUser""))",Chrome 113.0.0.0,,,2023-05-17 19:57:33,2023-05-17 19:57:34,1.034s,PASSED
"signOffUsers = getText(findTestObject(""Dept-User creation/div_Success Sign-off Chain""))",Chrome 113.0.0.0,,,2023-05-17 19:57:34,2023-05-17 19:57:35,1.484s,PASSED
logInfo(signOffUsers),Chrome 113.0.0.0,,,2023-05-17 19:57:35,2023-05-17 19:57:35,0.000s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToDptment""))",Chrome 113.0.0.0,,,2023-05-17 19:57:35,2023-05-17 19:57:36,0.476s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToList""))",Chrome 113.0.0.0,,,2023-05-17 19:57:36,2023-05-17 19:57:37,0.912s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-17 19:57:37,2023-05-17 19:57:39,2.002s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-17 19:57:39,2023-05-17 19:57:39,0.322s,PASSED
"x1 = D + ""- "" + findTestData(""Dept_Unit Data"").getValue(""Site"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:57:39,2023-05-17 19:57:39,0.049s,PASSED
println(x1),Chrome 113.0.0.0,,,2023-05-17 19:57:39,2023-05-17 19:57:39,0.001s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-17 19:57:39,2023-05-17 19:57:42,2.573s,PASSED
ScrollIntoCreatedDpts_Units.Screenshot(),Chrome 113.0.0.0,,,2023-05-17 19:57:42,2023-05-17 19:57:46,3.993s,PASSED
,,,,,,,
Test Cases/Instrument Creation - Suite,Chrome 113.0.0.0,,,2023-05-17 19:57:46,2023-05-17 20:01:17,3m - 31.417s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-17 19:57:49,2023-05-17 19:57:49,0.001s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-17 19:57:49,2023-05-17 19:57:49,0.015s,PASSED
"click(findTestObject(""Add Instrument/span_Instruments""))",Chrome 113.0.0.0,,,2023-05-17 19:57:49,2023-05-17 19:57:50,0.723s,PASSED
"click(findTestObject(""Add Instrument/button_Add Instrument Type""))",Chrome 113.0.0.0,,,2023-05-17 19:57:50,2023-05-17 19:57:56,6.098s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.001s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.000s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.000s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.000s,PASSED
"Ins = findTestData(""Add Inst-Type Data"").getValue(""InsType_Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:56,0.058s,PASSED
"setText(findTestObject(""Add Instrument/InstrumentTypeName""), Ins)",Chrome 113.0.0.0,,,2023-05-17 19:57:56,2023-05-17 19:57:57,0.956s,PASSED
"Excel.writeData(""ELL_Add Instrument & Type"", ""Add Inst-Type"", 1, 1, Ins)",Chrome 113.0.0.0,,,2023-05-17 19:57:57,2023-05-17 19:57:57,0.100s,PASSED
println(Ins),Chrome 113.0.0.0,,,2023-05-17 19:57:57,2023-05-17 19:57:57,0.001s,PASSED
logInfo(Ins),Chrome 113.0.0.0,,,2023-05-17 19:57:57,2023-05-17 19:57:57,0.001s,PASSED
"setText(findTestObject(""Add Instrument/input_Manufacturer""), ""Lot Manufacture"")",Chrome 113.0.0.0,,,2023-05-17 19:57:57,2023-05-17 19:57:58,0.897s,PASSED
"setText(findTestObject(""Add Instrument/input_Model""), ""LO-01"")",Chrome 113.0.0.0,,,2023-05-17 19:57:58,2023-05-17 19:57:59,1.005s,PASSED
"click(findTestObject(""Add Instrument/button_Next""))",Chrome 113.0.0.0,,,2023-05-17 19:57:59,2023-05-17 19:58:00,0.476s,PASSED
"click(findTestObject(""LOT/click-addReagentControlBtn""))",Chrome 113.0.0.0,,,2023-05-17 19:58:00,2023-05-17 19:58:00,0.579s,PASSED
"setText(findTestObject(""LOT/enter-LotName""), findTestData(""Lot Data"").getValue(""Lot Name"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:58:00,2023-05-17 19:58:01,0.869s,PASSED
"setText(findTestObject(""LOT/enter-Lot Notes""), ""Checking Lot Notes"")",Chrome 113.0.0.0,,,2023-05-17 19:58:01,2023-05-17 19:58:02,0.817s,PASSED
"click(findTestObject(""LOT/btn-Save Lot""))",Chrome 113.0.0.0,,,2023-05-17 19:58:02,2023-05-17 19:58:02,0.522s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:02,2023-05-17 19:58:04,1.064s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:58:04,2023-05-17 19:58:04,0.945s,PASSED
"MTName_01 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:04,2023-05-17 19:58:05,0.390s,PASSED
println(MTName_01),Chrome 113.0.0.0,,,2023-05-17 19:58:05,2023-05-17 19:58:05,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1), MTName_01)",Chrome 113.0.0.0,,,2023-05-17 19:58:05,2023-05-17 19:58:05,0.032s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), true)",Chrome 113.0.0.0,,,2023-05-17 19:58:05,2023-05-17 19:58:06,1.477s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:06,2023-05-17 19:58:07,0.937s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-17 19:58:07,2023-05-17 19:58:08,0.772s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:08,2023-05-17 19:58:09,0.744s,PASSED
"click(findTestObject(""Add Instrument/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:09,2023-05-17 19:58:09,0.498s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:09,2023-05-17 19:58:10,0.442s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-17 19:58:10,2023-05-17 19:58:11,1.017s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:11,2023-05-17 19:58:12,1.166s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:12,2023-05-17 19:58:12,0.454s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-17 19:58:12,2023-05-17 19:58:13,0.980s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:13,2023-05-17 19:58:15,1.150s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:15,2023-05-17 19:58:15,0.450s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-17 19:58:15,2023-05-17 19:58:16,0.961s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:16,2023-05-17 19:58:17,1.171s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:17,2023-05-17 19:58:18,0.484s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 4"")",Chrome 113.0.0.0,,,2023-05-17 19:58:18,2023-05-17 19:58:19,0.883s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""5"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:19,2023-05-17 19:58:20,1.796s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:20,2023-05-17 19:58:21,0.615s,PASSED
"click(findTestObject(""LOT/Lot-Clone""))",Chrome 113.0.0.0,,,2023-05-17 19:58:21,2023-05-17 19:58:22,1.073s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:22,2023-05-17 19:58:23,0.640s,PASSED
"Clone_MTName_02 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:23,2023-05-17 19:58:23,0.425s,PASSED
println(Clone_MTName_02),Chrome 113.0.0.0,,,2023-05-17 19:58:23,2023-05-17 19:58:23,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1) + "" (Copy)"", Clone_MTName_02)",Chrome 113.0.0.0,,,2023-05-17 19:58:23,2023-05-17 19:58:23,0.058s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:23,2023-05-17 19:58:24,1.110s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:24,2023-05-17 19:58:25,0.781s,PASSED
"clone_DF_ValT1 = getAttribute(findTestObject(""LOT/clone_DF -T1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:25,2023-05-17 19:58:25,0.418s,PASSED
"verifyEqual(""T1-PH Value 1"", clone_DF_ValT1)",Chrome 113.0.0.0,,,2023-05-17 19:58:25,2023-05-17 19:58:25,0.003s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F1""), ""Text"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:25,2023-05-17 19:58:26,0.742s,PASSED
"clone_DF_ValT2 = getAttribute(findTestObject(""LOT/clone_DF - T2""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:26,2023-05-17 19:58:27,0.376s,PASSED
"verifyEqual(""T1-PH Value 2"", clone_DF_ValT2)",Chrome 113.0.0.0,,,2023-05-17 19:58:27,2023-05-17 19:58:27,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F2""), ""Text Area"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:27,2023-05-17 19:58:27,0.745s,PASSED
"clone_DF_ValT3 = getAttribute(findTestObject(""LOT/clone_DF - T3""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:27,2023-05-17 19:58:28,0.414s,PASSED
"verifyEqual(""T1-PH Value 3"", clone_DF_ValT3)",Chrome 113.0.0.0,,,2023-05-17 19:58:28,2023-05-17 19:58:28,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F3""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:28,2023-05-17 19:58:28,0.738s,PASSED
"clone_DF_ValT4 = getAttribute(findTestObject(""LOT/clone_DF - T4""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:28,2023-05-17 19:58:29,0.504s,PASSED
"verifyEqual(""T1-PH Value 4"", clone_DF_ValT4)",Chrome 113.0.0.0,,,2023-05-17 19:58:29,2023-05-17 19:58:29,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F4""), ""File Attachment"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:29,2023-05-17 19:58:30,0.767s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:30,2023-05-17 19:58:30,0.479s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:30,2023-05-17 19:58:31,1.041s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:58:31,2023-05-17 19:58:32,0.911s,PASSED
"MTName_03 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:32,2023-05-17 19:58:33,0.402s,PASSED
println(MTName_03),Chrome 113.0.0.0,,,2023-05-17 19:58:33,2023-05-17 19:58:33,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2), MTName_03)",Chrome 113.0.0.0,,,2023-05-17 19:58:33,2023-05-17 19:58:33,0.036s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-17 19:58:33,2023-05-17 19:58:33,0.489s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), true)",Chrome 113.0.0.0,,,2023-05-17 19:58:33,2023-05-17 19:58:34,1.215s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:34,2023-05-17 19:58:35,0.820s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-17 19:58:35,2023-05-17 19:58:36,1.154s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:36,2023-05-17 19:58:37,0.765s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:37,2023-05-17 19:58:37,0.453s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-17 19:58:37,2023-05-17 19:58:38,0.940s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:38,2023-05-17 19:58:40,1.215s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:40,2023-05-17 19:58:40,0.466s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-17 19:58:40,2023-05-17 19:58:41,1.031s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:41,2023-05-17 19:58:42,1.200s,PASSED
"click(findTestObject(""LOT/click-RequiredField""))",Chrome 113.0.0.0,,,2023-05-17 19:58:42,2023-05-17 19:58:43,0.479s,PASSED
"click(findTestObject(""LOT/click-ValidateField""))",Chrome 113.0.0.0,,,2023-05-17 19:58:43,2023-05-17 19:58:43,0.591s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:43,2023-05-17 19:58:44,0.561s,PASSED
"setText(findTestObject(""LOT/input_Text_Defined Value""), ""T2-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-17 19:58:44,2023-05-17 19:58:45,0.969s,PASSED
"selectOptionByValue(findTestObject(""LOT/select__Text_Defined Value""), ""4"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:45,2023-05-17 19:58:46,1.245s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:46,2023-05-17 19:58:47,0.422s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""5"")",Chrome 113.0.0.0,,,2023-05-17 19:58:47,2023-05-17 19:58:47,0.812s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-17 19:58:47,2023-05-17 19:58:48,0.459s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""15"")",Chrome 113.0.0.0,,,2023-05-17 19:58:48,2023-05-17 19:58:49,0.978s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-17 19:58:49,2023-05-17 19:58:49,0.525s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""25"")",Chrome 113.0.0.0,,,2023-05-17 19:58:49,2023-05-17 19:58:50,0.831s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:50,2023-05-17 19:58:51,0.604s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-17 19:58:51,2023-05-17 19:58:52,0.963s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3))",Chrome 113.0.0.0,,,2023-05-17 19:58:52,2023-05-17 19:58:53,1.121s,PASSED
"MTName_04 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:58:53,2023-05-17 19:58:53,0.410s,PASSED
println(MTName_04),Chrome 113.0.0.0,,,2023-05-17 19:58:53,2023-05-17 19:58:53,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3), MTName_04)",Chrome 113.0.0.0,,,2023-05-17 19:58:53,2023-05-17 19:58:53,0.037s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-17 19:58:53,2023-05-17 19:58:54,0.625s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), true)",Chrome 113.0.0.0,,,2023-05-17 19:58:54,2023-05-17 19:58:55,1.375s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:55,2023-05-17 19:58:56,0.894s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-17 19:58:56,2023-05-17 19:58:57,0.388s,PASSED
"click(findTestObject(""LOT/click-Use a LOT""))",Chrome 113.0.0.0,,,2023-05-17 19:58:57,2023-05-17 19:58:57,0.458s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-17 19:58:57,2023-05-17 19:58:58,0.434s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T3-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-17 19:58:58,2023-05-17 19:58:58,0.960s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-17 19:58:58,2023-05-17 19:59:00,1.225s,PASSED
"selectOptionByValue(findTestObject(""LOT/Greater Than-Value""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-17 19:59:00,2023-05-17 19:59:01,1.236s,PASSED
"setText(findTestObject(""LOT/txtbox-greaterThan""), ""12"")",Chrome 113.0.0.0,,,2023-05-17 19:59:01,2023-05-17 19:59:02,0.807s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-17 19:59:02,2023-05-17 19:59:02,0.459s,PASSED
"selectOptionByLabel(findTestObject(""LOT/condition""), ""AND"", false)",Chrome 113.0.0.0,,,2023-05-17 19:59:02,2023-05-17 19:59:03,0.935s,PASSED
"selectOptionByValue(findTestObject(""LOT/Less Than-Value""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-17 19:59:03,2023-05-17 19:59:04,1.234s,PASSED
"setText(findTestObject(""LOT/txtbox-lessThan""), ""20"")",Chrome 113.0.0.0,,,2023-05-17 19:59:04,2023-05-17 19:59:05,0.818s,PASSED
"click(findTestObject(""LOT/DF_Clone""))",Chrome 113.0.0.0,,,2023-05-17 19:59:05,2023-05-17 19:59:06,0.516s,PASSED
"clone_DFText = getAttribute(findTestObject(""LOT/clone_DF""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:59:06,2023-05-17 19:59:06,0.508s,PASSED
"verifyEqual(""T3-PH Value 1"" + "" (Copy)"", clone_DFText)",Chrome 113.0.0.0,,,2023-05-17 19:59:06,2023-05-17 19:59:06,0.002s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_FT-F2""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:59:06,2023-05-17 19:59:08,1.426s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_greaterThan""), ""Greater Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:59:08,2023-05-17 19:59:09,1.466s,PASSED
"clone_VF01 = getAttribute(findTestObject(""LOT/txtbox-greaterThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:59:09,2023-05-17 19:59:10,0.377s,PASSED
println(clone_VF01),Chrome 113.0.0.0,,,2023-05-17 19:59:10,2023-05-17 19:59:10,0.000s,PASSED
"verifyEqual(""12"", clone_VF01)",Chrome 113.0.0.0,,,2023-05-17 19:59:10,2023-05-17 19:59:10,0.002s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_condition""), ""AND"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:59:10,2023-05-17 19:59:11,1.515s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_lessThan""), ""Less Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:59:11,2023-05-17 19:59:12,1.415s,PASSED
"clone_VF02 = getAttribute(findTestObject(""LOT/txtbox-lessThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:59:12,2023-05-17 19:59:13,0.383s,PASSED
println(clone_VF02),Chrome 113.0.0.0,,,2023-05-17 19:59:13,2023-05-17 19:59:13,0.000s,PASSED
"verifyEqual(""20"", clone_VF02)",Chrome 113.0.0.0,,,2023-05-17 19:59:13,2023-05-17 19:59:13,0.003s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-17 19:59:13,2023-05-17 19:59:13,0.490s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-17 19:59:13,2023-05-17 19:59:14,1.004s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 4))",Chrome 113.0.0.0,,,2023-05-17 19:59:14,2023-05-17 19:59:15,0.879s,PASSED
"MTName_05 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:59:15,2023-05-17 19:59:16,0.402s,PASSED
println(MTName_05),Chrome 113.0.0.0,,,2023-05-17 19:59:16,2023-05-17 19:59:16,0.000s,PASSED
