Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:11:13,2023-05-18 11:11:14,1.377s,PASSED
"D21 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:11:14,2023-05-18 11:11:15,1.132s,PASSED
println(D21),Chrome 113.0.0.0,,,2023-05-18 11:11:15,2023-05-18 11:11:15,0.000s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1), D21)",Chrome 113.0.0.0,,,2023-05-18 11:11:15,2023-05-18 11:11:15,0.041s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:15,2023-05-18 11:11:16,0.452s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:16,2023-05-18 11:11:16,0.456s,PASSED
"click(findTestObject(""Dept-User creation/input_AddOptional""))",Chrome 113.0.0.0,,,2023-05-18 11:11:16,2023-05-18 11:11:17,1.033s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:11:17,2023-05-18 11:11:18,1.151s,PASSED
"D22 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:11:18,2023-05-18 11:11:20,1.187s,PASSED
println(D22),Chrome 113.0.0.0,,,2023-05-18 11:11:20,2023-05-18 11:11:20,0.001s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2), D22)",Chrome 113.0.0.0,,,2023-05-18 11:11:20,2023-05-18 11:11:20,0.041s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:20,2023-05-18 11:11:20,0.534s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:20,2023-05-18 11:11:21,0.516s,PASSED
"click(findTestObject(""Dept-User creation/input_Add Next User""))",Chrome 113.0.0.0,,,2023-05-18 11:11:21,2023-05-18 11:11:22,1.003s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3))",Chrome 113.0.0.0,,,2023-05-18 11:11:22,2023-05-18 11:11:23,0.975s,PASSED
"D23 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:11:23,2023-05-18 11:11:24,1.162s,PASSED
println(D23),Chrome 113.0.0.0,,,2023-05-18 11:11:24,2023-05-18 11:11:24,0.000s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3), D23)",Chrome 113.0.0.0,,,2023-05-18 11:11:24,2023-05-18 11:11:24,0.035s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:24,2023-05-18 11:11:24,0.395s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:24,2023-05-18 11:11:25,0.409s,PASSED
"click(findTestObject(""Dept-User creation/input_Save SignOffUser""))",Chrome 113.0.0.0,,,2023-05-18 11:11:25,2023-05-18 11:11:26,1.022s,PASSED
"signOffUsers = getText(findTestObject(""Dept-User creation/div_Success Sign-off Chain""))",Chrome 113.0.0.0,,,2023-05-18 11:11:26,2023-05-18 11:11:27,1.432s,PASSED
logInfo(signOffUsers),Chrome 113.0.0.0,,,2023-05-18 11:11:27,2023-05-18 11:11:27,0.001s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToDptment""))",Chrome 113.0.0.0,,,2023-05-18 11:11:27,2023-05-18 11:11:28,0.487s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToList""))",Chrome 113.0.0.0,,,2023-05-18 11:11:28,2023-05-18 11:11:28,0.844s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-18 11:11:28,2023-05-18 11:11:30,2.012s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-18 11:11:30,2023-05-18 11:11:31,0.342s,PASSED
"x1 = D + ""- "" + findTestData(""Dept_Unit Data"").getValue(""Site"", 1)",Chrome 113.0.0.0,,,2023-05-18 11:11:31,2023-05-18 11:11:31,0.070s,PASSED
println(x1),Chrome 113.0.0.0,,,2023-05-18 11:11:31,2023-05-18 11:11:31,0.000s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-18 11:11:31,2023-05-18 11:11:35,3.845s,PASSED
ScrollIntoCreatedDpts_Units.Screenshot(),Chrome 113.0.0.0,,,2023-05-18 11:11:35,2023-05-18 11:11:39,4.002s,PASSED
,,,,,,,
Test Cases/Instrument Creation - Suite,Chrome 113.0.0.0,,,2023-05-18 11:11:39,2023-05-18 11:15:01,3m - 22.018s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-18 11:11:41,2023-05-18 11:11:41,0.001s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-18 11:11:41,2023-05-18 11:11:41,0.023s,PASSED
"click(findTestObject(""Add Instrument/span_Instruments""))",Chrome 113.0.0.0,,,2023-05-18 11:11:41,2023-05-18 11:11:42,0.575s,PASSED
"click(findTestObject(""Add Instrument/button_Add Instrument Type""))",Chrome 113.0.0.0,,,2023-05-18 11:11:42,2023-05-18 11:11:47,5.361s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.001s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.001s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.001s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.001s,PASSED
"Ins = findTestData(""Add Inst-Type Data"").getValue(""InsType_Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:47,0.042s,PASSED
"setText(findTestObject(""Add Instrument/InstrumentTypeName""), Ins)",Chrome 113.0.0.0,,,2023-05-18 11:11:47,2023-05-18 11:11:48,0.943s,PASSED
"Excel.writeData(""ELL_Add Instrument & Type"", ""Add Inst-Type"", 1, 1, Ins)",Chrome 113.0.0.0,,,2023-05-18 11:11:48,2023-05-18 11:11:48,0.084s,PASSED
println(Ins),Chrome 113.0.0.0,,,2023-05-18 11:11:48,2023-05-18 11:11:48,0.005s,PASSED
logInfo(Ins),Chrome 113.0.0.0,,,2023-05-18 11:11:48,2023-05-18 11:11:48,0.004s,PASSED
"setText(findTestObject(""Add Instrument/input_Manufacturer""), ""Lot Manufacture"")",Chrome 113.0.0.0,,,2023-05-18 11:11:48,2023-05-18 11:11:49,0.832s,PASSED
"setText(findTestObject(""Add Instrument/input_Model""), ""LO-01"")",Chrome 113.0.0.0,,,2023-05-18 11:11:49,2023-05-18 11:11:50,0.948s,PASSED
"click(findTestObject(""Add Instrument/button_Next""))",Chrome 113.0.0.0,,,2023-05-18 11:11:50,2023-05-18 11:11:51,0.456s,PASSED
"click(findTestObject(""LOT/click-addReagentControlBtn""))",Chrome 113.0.0.0,,,2023-05-18 11:11:51,2023-05-18 11:11:51,0.565s,PASSED
"setText(findTestObject(""LOT/enter-LotName""), findTestData(""Lot Data"").getValue(""Lot Name"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:11:51,2023-05-18 11:11:52,0.955s,PASSED
"setText(findTestObject(""LOT/enter-Lot Notes""), ""Checking Lot Notes"")",Chrome 113.0.0.0,,,2023-05-18 11:11:52,2023-05-18 11:11:53,0.813s,PASSED
"click(findTestObject(""LOT/btn-Save Lot""))",Chrome 113.0.0.0,,,2023-05-18 11:11:53,2023-05-18 11:11:53,0.459s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-18 11:11:53,2023-05-18 11:11:55,1.106s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:11:55,2023-05-18 11:11:55,0.846s,PASSED
"MTName_01 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:11:55,2023-05-18 11:11:56,0.383s,PASSED
println(MTName_01),Chrome 113.0.0.0,,,2023-05-18 11:11:56,2023-05-18 11:11:56,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1), MTName_01)",Chrome 113.0.0.0,,,2023-05-18 11:11:56,2023-05-18 11:11:56,0.035s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), true)",Chrome 113.0.0.0,,,2023-05-18 11:11:56,2023-05-18 11:11:57,1.382s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:11:57,2023-05-18 11:11:58,0.963s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-18 11:11:58,2023-05-18 11:11:59,0.897s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:11:59,2023-05-18 11:12:00,0.752s,PASSED
"click(findTestObject(""Add Instrument/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:00,2023-05-18 11:12:00,0.483s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:00,2023-05-18 11:12:01,0.510s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-18 11:12:01,2023-05-18 11:12:02,1.020s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:02,2023-05-18 11:12:03,1.157s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:03,2023-05-18 11:12:03,0.452s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-18 11:12:03,2023-05-18 11:12:04,0.928s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:04,2023-05-18 11:12:06,1.192s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:06,2023-05-18 11:12:06,0.425s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-18 11:12:06,2023-05-18 11:12:07,0.968s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:07,2023-05-18 11:12:08,1.248s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:08,2023-05-18 11:12:09,0.487s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 4"")",Chrome 113.0.0.0,,,2023-05-18 11:12:09,2023-05-18 11:12:10,0.923s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""5"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:10,2023-05-18 11:12:11,1.234s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-18 11:12:11,2023-05-18 11:12:11,0.586s,PASSED
"click(findTestObject(""LOT/Lot-Clone""))",Chrome 113.0.0.0,,,2023-05-18 11:12:11,2023-05-18 11:12:13,1.105s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:13,2023-05-18 11:12:13,0.635s,PASSED
"Clone_MTName_02 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:13,2023-05-18 11:12:14,0.387s,PASSED
println(Clone_MTName_02),Chrome 113.0.0.0,,,2023-05-18 11:12:14,2023-05-18 11:12:14,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1) + "" (Copy)"", Clone_MTName_02)",Chrome 113.0.0.0,,,2023-05-18 11:12:14,2023-05-18 11:12:14,0.055s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:14,2023-05-18 11:12:15,1.096s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:15,2023-05-18 11:12:15,0.764s,PASSED
"clone_DF_ValT1 = getAttribute(findTestObject(""LOT/clone_DF -T1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:15,2023-05-18 11:12:16,0.417s,PASSED
"verifyEqual(""T1-PH Value 1"", clone_DF_ValT1)",Chrome 113.0.0.0,,,2023-05-18 11:12:16,2023-05-18 11:12:16,0.003s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F1""), ""Text"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:16,2023-05-18 11:12:17,0.904s,PASSED
"clone_DF_ValT2 = getAttribute(findTestObject(""LOT/clone_DF - T2""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:17,2023-05-18 11:12:17,0.385s,PASSED
"verifyEqual(""T1-PH Value 2"", clone_DF_ValT2)",Chrome 113.0.0.0,,,2023-05-18 11:12:17,2023-05-18 11:12:17,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F2""), ""Text Area"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:17,2023-05-18 11:12:18,0.726s,PASSED
"clone_DF_ValT3 = getAttribute(findTestObject(""LOT/clone_DF - T3""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:18,2023-05-18 11:12:18,0.415s,PASSED
"verifyEqual(""T1-PH Value 3"", clone_DF_ValT3)",Chrome 113.0.0.0,,,2023-05-18 11:12:18,2023-05-18 11:12:18,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F3""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:18,2023-05-18 11:12:19,0.759s,PASSED
"clone_DF_ValT4 = getAttribute(findTestObject(""LOT/clone_DF - T4""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:19,2023-05-18 11:12:19,0.399s,PASSED
"verifyEqual(""T1-PH Value 4"", clone_DF_ValT4)",Chrome 113.0.0.0,,,2023-05-18 11:12:19,2023-05-18 11:12:19,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F4""), ""File Attachment"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:19,2023-05-18 11:12:20,0.767s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-18 11:12:20,2023-05-18 11:12:21,0.445s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-18 11:12:21,2023-05-18 11:12:22,1.139s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:12:22,2023-05-18 11:12:23,1.036s,PASSED
"MTName_03 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:23,2023-05-18 11:12:23,0.444s,PASSED
println(MTName_03),Chrome 113.0.0.0,,,2023-05-18 11:12:23,2023-05-18 11:12:23,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2), MTName_03)",Chrome 113.0.0.0,,,2023-05-18 11:12:23,2023-05-18 11:12:23,0.038s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-18 11:12:23,2023-05-18 11:12:24,0.529s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), true)",Chrome 113.0.0.0,,,2023-05-18 11:12:24,2023-05-18 11:12:25,1.271s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:25,2023-05-18 11:12:26,0.819s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-18 11:12:26,2023-05-18 11:12:27,0.978s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:27,2023-05-18 11:12:28,0.846s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:28,2023-05-18 11:12:28,0.454s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-18 11:12:28,2023-05-18 11:12:29,0.995s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:29,2023-05-18 11:12:30,1.216s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:30,2023-05-18 11:12:31,0.539s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-18 11:12:31,2023-05-18 11:12:32,1.081s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:32,2023-05-18 11:12:33,1.156s,PASSED
"click(findTestObject(""LOT/click-RequiredField""))",Chrome 113.0.0.0,,,2023-05-18 11:12:33,2023-05-18 11:12:34,0.581s,PASSED
"click(findTestObject(""LOT/click-ValidateField""))",Chrome 113.0.0.0,,,2023-05-18 11:12:34,2023-05-18 11:12:34,0.585s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:34,2023-05-18 11:12:35,0.519s,PASSED
"setText(findTestObject(""LOT/input_Text_Defined Value""), ""T2-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-18 11:12:35,2023-05-18 11:12:36,0.926s,PASSED
"selectOptionByValue(findTestObject(""LOT/select__Text_Defined Value""), ""4"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:36,2023-05-18 11:12:37,1.170s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:37,2023-05-18 11:12:38,0.487s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""5"")",Chrome 113.0.0.0,,,2023-05-18 11:12:38,2023-05-18 11:12:38,0.771s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-18 11:12:38,2023-05-18 11:12:39,0.460s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""15"")",Chrome 113.0.0.0,,,2023-05-18 11:12:39,2023-05-18 11:12:40,1.023s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-18 11:12:40,2023-05-18 11:12:40,0.447s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""25"")",Chrome 113.0.0.0,,,2023-05-18 11:12:40,2023-05-18 11:12:41,0.888s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-18 11:12:41,2023-05-18 11:12:42,0.476s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-18 11:12:42,2023-05-18 11:12:42,0.528s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3))",Chrome 113.0.0.0,,,2023-05-18 11:12:42,2023-05-18 11:12:43,0.883s,PASSED
"MTName_04 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:43,2023-05-18 11:12:43,0.378s,PASSED
println(MTName_04),Chrome 113.0.0.0,,,2023-05-18 11:12:43,2023-05-18 11:12:43,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3), MTName_04)",Chrome 113.0.0.0,,,2023-05-18 11:12:43,2023-05-18 11:12:43,0.033s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-18 11:12:43,2023-05-18 11:12:44,0.424s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), true)",Chrome 113.0.0.0,,,2023-05-18 11:12:44,2023-05-18 11:12:45,1.238s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:45,2023-05-18 11:12:46,0.756s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:46,2023-05-18 11:12:46,0.380s,PASSED
"click(findTestObject(""LOT/click-Use a LOT""))",Chrome 113.0.0.0,,,2023-05-18 11:12:46,2023-05-18 11:12:47,0.462s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-18 11:12:47,2023-05-18 11:12:47,0.430s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T3-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-18 11:12:47,2023-05-18 11:12:48,0.877s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:48,2023-05-18 11:12:49,1.261s,PASSED
"selectOptionByValue(findTestObject(""LOT/Greater Than-Value""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:49,2023-05-18 11:12:50,1.164s,PASSED
"setText(findTestObject(""LOT/txtbox-greaterThan""), ""12"")",Chrome 113.0.0.0,,,2023-05-18 11:12:50,2023-05-18 11:12:51,0.772s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-18 11:12:51,2023-05-18 11:12:52,0.420s,PASSED
"selectOptionByLabel(findTestObject(""LOT/condition""), ""AND"", false)",Chrome 113.0.0.0,,,2023-05-18 11:12:52,2023-05-18 11:12:52,0.873s,PASSED
"selectOptionByValue(findTestObject(""LOT/Less Than-Value""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-18 11:12:52,2023-05-18 11:12:54,1.286s,PASSED
"setText(findTestObject(""LOT/txtbox-lessThan""), ""20"")",Chrome 113.0.0.0,,,2023-05-18 11:12:54,2023-05-18 11:12:55,0.810s,PASSED
"click(findTestObject(""LOT/DF_Clone""))",Chrome 113.0.0.0,,,2023-05-18 11:12:55,2023-05-18 11:12:55,0.513s,PASSED
"clone_DFText = getAttribute(findTestObject(""LOT/clone_DF""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:55,2023-05-18 11:12:56,0.437s,PASSED
"verifyEqual(""T3-PH Value 1"" + "" (Copy)"", clone_DFText)",Chrome 113.0.0.0,,,2023-05-18 11:12:56,2023-05-18 11:12:56,0.002s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_FT-F2""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:56,2023-05-18 11:12:57,1.374s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_greaterThan""), ""Greater Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:57,2023-05-18 11:12:58,1.409s,PASSED
"clone_VF01 = getAttribute(findTestObject(""LOT/txtbox-greaterThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:12:58,2023-05-18 11:12:59,0.350s,PASSED
println(clone_VF01),Chrome 113.0.0.0,,,2023-05-18 11:12:59,2023-05-18 11:12:59,0.001s,PASSED
"verifyEqual(""12"", clone_VF01)",Chrome 113.0.0.0,,,2023-05-18 11:12:59,2023-05-18 11:12:59,0.002s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_condition""), ""AND"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:12:59,2023-05-18 11:13:00,1.314s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_lessThan""), ""Less Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:13:00,2023-05-18 11:13:01,1.475s,PASSED
"clone_VF02 = getAttribute(findTestObject(""LOT/txtbox-lessThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:13:01,2023-05-18 11:13:02,0.346s,PASSED
println(clone_VF02),Chrome 113.0.0.0,,,2023-05-18 11:13:02,2023-05-18 11:13:02,0.000s,PASSED
"verifyEqual(""20"", clone_VF02)",Chrome 113.0.0.0,,,2023-05-18 11:13:02,2023-05-18 11:13:02,0.002s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-18 11:13:02,2023-05-18 11:13:02,0.485s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-18 11:13:02,2023-05-18 11:13:03,0.571s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 4))",Chrome 113.0.0.0,,,2023-05-18 11:13:03,2023-05-18 11:13:04,0.854s,PASSED
"MTName_05 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:13:04,2023-05-18 11:13:04,0.365s,PASSED
println(MTName_05),Chrome 113.0.0.0,,,2023-05-18 11:13:04,2023-05-18 11:13:04,0.000s,PASSED
